"id","truth","response","precision_error"
1212,6.5,6.26075540952381,3.68068600732601
1214,6.4,6.27415575,1.96631640624997
8,7.027,6.5906698904762,6.20933697913484
23,6.928,6.46228479999999,6.72221709006936
24,6.386,6.50800563333333,1.91051727737756
30,5.395,5.92979306666667,9.91275378436824
33,8.9,6.52281456666667,26.7099486891386
35,5.886,6.24893724761905,6.16611022118664
43,5.976,6.51676859999999,9.04900602409626
46,6.745,6.45344881666666,4.322478626143
74,7,6.5368345,6.61664999999994
103,5.6,5.80362450476191,3.63615187074838
123,5.7,5.81953116666665,2.09703801169569
127,6,6.30239973333332,5.03999555555539
136,5.7,5.90254426666665,3.55340818713426
138,5.7,6.21474959999999,9.03069473684197
139,5.9,6.27629304285714,6.3778481840193
143,5.7,6.03430439999999,5.86498947368411
147,8,7.34668606666666,8.1664241666667
154,8.276,7.70993402857143,6.83984982393152
172,7.7,7.77880196666667,1.02340216450215
182,7.419,7.22598528571429,2.60162709645119
192,5.5,5.9276082904762,7.77469619047628
195,6,6.33618498095238,5.60308301587299
196,7.541,6.40414851666667,15.0756064624497
204,5.9,6.36651411111111,7.9070188323917
221,5.545,6.2922165952381,13.4755021684057
226,7.886,6.67811973333333,15.3167672668865
